"","lat","lon","crop","average_predicted_yield","uncertainty","start_sowing_date","end_sowing_date","start_harvest_date","end_harvest_date","season"
"1053","-14.91663365","14.75002095","SORGHUM","0.911461206121354","18","01/07","31/07","20/09","31/10","80-90 days"
"1054","-14.74996695","14.75002095","SORGHUM","0.816922175158132","18","01/07","31/07","20/09","31/10","80-90 days"
"1055","-14.58330025","14.75002095","SORGHUM","0.782988853148708","18","01/07","31/07","20/09","31/10","80-90 days"
"1056","-14.41663355","14.75002095","SORGHUM","0.713522737574198","18","01/07","31/07","20/09","31/10","80-90 days"
"1057","-14.24996685","14.75002095","SORGHUM","0.680969281874001","18","01/07","31/07","20/09","31/10","80-90 days"
"1058","-14.08330015","14.75002095","SORGHUM","0.877776917987865","18","01/07","31/07","20/09","31/10","80-90 days"
"1059","-13.91663345","14.75002095","SORGHUM","0.812011081965993","18","01/07","31/07","20/09","31/10","80-90 days"
"1060","-13.74996675","14.75002095","SORGHUM","0.736787470544413","18","01/07","31/07","20/09","31/10","80-90 days"
"1061","-13.58330005","14.75002095","SORGHUM","0.791595298797836","18","01/07","31/07","20/09","31/10","80-90 days"
"1062","-13.41663335","14.75002095","SORGHUM","0.763485585494536","18","01/07","31/07","20/09","31/10","80-90 days"
"1063","-13.24996665","14.75002095","SORGHUM","0.798504727200566","18","01/07","31/07","20/09","31/10","80-90 days"
"1064","-13.08329995","14.75002095","SORGHUM","0.874857377743139","18","01/07","31/07","20/09","31/10","80-90 days"
"1065","-12.91663325","14.75002095","SORGHUM","0.824523430009844","18","01/07","31/07","20/09","31/10","80-90 days"
"1066","-12.74996655","14.75002095","SORGHUM","0.739628778055176","18","01/07","31/07","20/09","31/10","80-90 days"
"1067","-12.58329985","14.75002095","SORGHUM","0.75494357145355","18","01/07","31/07","20/09","31/10","80-90 days"
"1068","-12.41663315","14.75002095","SORGHUM","0.883081973901222","18","01/10","31/10","20/12","20/01","80-90 days"
"1069","-12.24996645","14.75002095","SORGHUM","0.863280567082613","18","01/10","31/10","20/12","20/01","80-90 days"
"1070","-17.24996745","14.91668765","SORGHUM","0.888630640487202","18",NA,NA,NA,NA,NA
"1071","-17.08330075","14.91668765","SORGHUM","0.775961157054956","18",NA,NA,NA,NA,NA
"1072","-16.91663405","14.91668765","SORGHUM","0.789637713416348","18","10/06","31/07","20/09","31/10","80-90 days"
"1073","-16.74996735","14.91668765","SORGHUM","0.766785017271055","18","10/06","31/07","20/09","31/10","80-90 days"
"1074","-16.58330065","14.91668765","SORGHUM","0.778218672446353","18","10/06","31/07","20/09","31/10","80-90 days"
"1075","-16.41663395","14.91668765","SORGHUM","0.783134109568182","18","10/06","31/07","20/09","31/10","80-90 days"
"1076","-16.24996725","14.91668765","SORGHUM","0.852691232008638","18","10/06","31/07","20/09","31/10","80-90 days"
"1077","-16.08330055","14.91668765","SORGHUM","0.772727949502424","18","10/06","31/07","20/09","31/10","80-90 days"
"1078","-15.91663385","14.91668765","SORGHUM","0.844819356259181","18","10/06","31/07","20/09","31/10","80-90 days"
"1079","-15.74996715","14.91668765","SORGHUM","0.739622318145315","18","01/07","31/07","20/09","31/10","80-90 days"
"1080","-15.58330045","14.91668765","SORGHUM","0.939205678020012","18","01/07","31/07","20/09","31/10","80-90 days"
"1081","-15.41663375","14.91668765","SORGHUM","0.807774742656196","18","01/07","31/07","20/09","31/10","80-90 days"
"1082","-15.24996705","14.91668765","SORGHUM","0.627327093102918","18","01/07","31/07","20/09","31/10","80-90 days"
"1083","-15.08330035","14.91668765","SORGHUM","0.808603647587794","18","01/07","31/07","20/09","31/10","80-90 days"
"1084","-14.91663365","14.91668765","SORGHUM","0.765649183391804","18","01/07","31/07","20/09","31/10","80-90 days"
"1085","-14.74996695","14.91668765","SORGHUM","0.820684071374345","18","01/07","31/07","20/09","31/10","80-90 days"
"1086","-14.58330025","14.91668765","SORGHUM","0.772417418946278","18","01/07","31/07","20/09","31/10","80-90 days"
"1087","-14.41663355","14.91668765","SORGHUM","0.833047391684252","18","01/07","31/07","20/09","31/10","80-90 days"
"1088","-14.24996685","14.91668765","SORGHUM","0.812296753429767","18","01/07","31/07","20/09","31/10","80-90 days"
"1089","-14.08330015","14.91668765","SORGHUM","0.744969129727918","18","01/07","31/07","20/09","31/10","80-90 days"
"1090","-13.91663345","14.91668765","SORGHUM","0.80762067229905","18","01/07","31/07","20/09","31/10","80-90 days"
"1091","-13.74996675","14.91668765","SORGHUM","0.743599447288982","18","01/07","31/07","20/09","31/10","80-90 days"
"1092","-13.58330005","14.91668765","SORGHUM","0.836235409375695","18","01/07","31/07","20/09","31/10","80-90 days"
"1093","-13.41663335","14.91668765","SORGHUM","0.807824065853244","18","01/07","31/07","20/09","31/10","80-90 days"
"1094","-13.24996665","14.91668765","SORGHUM","0.761235862040599","18","01/07","31/07","20/09","31/10","80-90 days"
"1095","-13.08329995","14.91668765","SORGHUM","0.80980078383739","18","01/07","31/07","20/09","31/10","80-90 days"
"1096","-12.91663325","14.91668765","SORGHUM","0.791529989548422","18","01/07","31/07","20/09","31/10","80-90 days"
"1097","-12.74996655","14.91668765","SORGHUM","0.707264204983465","18","01/10","31/10","20/12","20/01","80-90 days"
"1098","-12.58329985","14.91668765","SORGHUM","0.822400574814365","18","01/10","31/10","20/12","20/01","80-90 days"
"1099","-12.41663315","14.91668765","SORGHUM","0.748362944305116","18","01/10","31/10","20/12","20/01","80-90 days"
"1100","-17.08330075","15.08335435","SORGHUM","0.779750910069349","18",NA,NA,NA,NA,NA
"1101","-16.91663405","15.08335435","SORGHUM","0.670515315454014","18",NA,NA,NA,NA,NA
"1102","-16.74996735","15.08335435","SORGHUM","0.70679523023714","18","10/06","31/07","20/09","31/10","80-90 days"
"1103","-16.58330065","15.08335435","SORGHUM","0.794347030646445","18","10/06","31/07","20/09","31/10","80-90 days"
"1104","-16.41663395","15.08335435","SORGHUM","0.687628095642419","18","10/06","31/07","20/09","31/10","80-90 days"
"1105","-16.24996725","15.08335435","SORGHUM","0.779597017557138","18","10/06","31/07","20/09","31/10","80-90 days"
"1106","-16.08330055","15.08335435","SORGHUM","0.793057389823725","18","01/07","31/07","20/09","31/10","80-90 days"
"1107","-15.91663385","15.08335435","SORGHUM","0.766573150338467","18","01/07","31/07","20/09","31/10","80-90 days"
"1108","-15.74996715","15.08335435","SORGHUM","0.848455934056726","18","01/07","31/07","20/09","31/10","80-90 days"
"1109","-15.58330045","15.08335435","SORGHUM","0.779778591351939","18","01/07","31/07","20/09","31/10","80-90 days"
"1110","-15.41663375","15.08335435","SORGHUM","0.771314786487695","18","01/07","31/07","20/09","31/10","80-90 days"
"1111","-15.24996705","15.08335435","SORGHUM","0.809173984284037","18","01/07","31/07","20/09","31/10","80-90 days"
"1112","-15.08330035","15.08335435","SORGHUM","0.699663927881408","18","01/07","31/07","20/09","31/10","80-90 days"
"1113","-14.91663365","15.08335435","SORGHUM","0.730626372559546","18","01/07","31/07","20/09","31/10","80-90 days"
"1114","-14.74996695","15.08335435","SORGHUM","0.844321941329008","18","01/07","31/07","20/09","31/10","80-90 days"
"1115","-14.58330025","15.08335435","SORGHUM","0.78446333638624","18","01/07","31/07","20/09","31/10","80-90 days"
"1116","-14.41663355","15.08335435","SORGHUM","0.786075536545944","18","01/07","31/07","20/09","31/10","80-90 days"
"1117","-14.24996685","15.08335435","SORGHUM","0.77436558997155","18","01/07","31/07","20/09","31/10","80-90 days"
"1118","-14.08330015","15.08335435","SORGHUM","0.722268064351225","18","01/07","31/07","20/09","31/10","80-90 days"
"1119","-13.91663345","15.08335435","SORGHUM","0.83399548049373","18","01/07","31/07","20/09","31/10","80-90 days"
"1120","-13.74996675","15.08335435","SORGHUM","0.800801875334598","18","01/07","31/07","20/09","31/10","80-90 days"
"1121","-13.58330005","15.08335435","SORGHUM","0.739507724611162","18","01/07","31/07","20/09","31/10","80-90 days"
"1122","-13.41663335","15.08335435","SORGHUM","0.7968018106454","18","01/07","31/07","20/09","31/10","80-90 days"
"1123","-13.24996665","15.08335435","SORGHUM","0.798918429643663","18","01/07","31/07","20/09","31/10","80-90 days"
"1124","-13.08329995","15.08335435","SORGHUM","0.855454511919217","18","01/07","31/07","20/09","31/10","80-90 days"
"1125","-12.91663325","15.08335435","SORGHUM","0.8351263148817","18","01/10","31/10","20/12","20/01","80-90 days"
"1126","-12.74996655","15.08335435","SORGHUM","0.699107147281585","18","01/10","31/10","20/12","20/01","80-90 days"
"1127","-12.58329985","15.08335435","SORGHUM","0.803439582305823","18","01/10","31/10","20/12","20/01","80-90 days"
"1128","-16.91663405","15.25002105","SORGHUM","0.811565745912756","18",NA,NA,NA,NA,NA
"1129","-16.74996735","15.25002105","SORGHUM","0.741820699128044","18",NA,NA,NA,NA,NA
"1130","-16.58330065","15.25002105","SORGHUM","0.695205272833442","18","10/06","31/07","20/09","31/10","80-90 days"
"1131","-16.41663395","15.25002105","SORGHUM","0.867033526509952","18","10/06","31/07","20/09","31/10","80-90 days"
"1132","-16.24996725","15.25002105","SORGHUM","0.859641062113265","18","10/06","31/07","20/09","31/10","80-90 days"
"1133","-16.08330055","15.25002105","SORGHUM","0.732794793451031","18","01/07","31/07","20/09","31/10","80-90 days"
"1134","-15.91663385","15.25002105","SORGHUM","0.745191581648747","18","01/07","31/07","20/09","31/10","80-90 days"
"1135","-15.74996715","15.25002105","SORGHUM","0.904735026124095","18","01/07","31/07","20/09","31/10","80-90 days"
"1136","-15.58330045","15.25002105","SORGHUM","0.777345141357797","18","01/07","31/07","20/09","31/10","80-90 days"
"1137","-15.41663375","15.25002105","SORGHUM","0.787286749275775","18","01/07","31/07","20/09","31/10","80-90 days"
"1138","-15.24996705","15.25002105","SORGHUM","0.747755292248919","18","01/07","31/07","20/09","31/10","80-90 days"
"1139","-15.08330035","15.25002105","SORGHUM","0.818692869094475","18","01/07","31/07","20/09","31/10","80-90 days"
"1140","-14.91663365","15.25002105","SORGHUM","0.737243867595847","18","01/07","31/07","20/09","31/10","80-90 days"
"1141","-14.74996695","15.25002105","SORGHUM","0.798632131653946","18","01/07","31/07","20/09","31/10","80-90 days"
"1142","-14.58330025","15.25002105","SORGHUM","0.76078884610616","18","01/07","31/07","20/09","31/10","80-90 days"
"1143","-14.41663355","15.25002105","SORGHUM","0.816560840561845","18","01/07","31/07","20/09","31/10","80-90 days"
"1144","-14.24996685","15.25002105","SORGHUM","0.736489026402048","18","01/07","31/07","20/09","31/10","80-90 days"
"1145","-14.08330015","15.25002105","SORGHUM","0.766964179170547","18","01/07","31/07","20/09","31/10","80-90 days"
"1146","-13.91663345","15.25002105","SORGHUM","0.865465821181422","18","01/07","31/07","20/09","31/10","80-90 days"
"1147","-13.74996675","15.25002105","SORGHUM","0.783103697052305","18","01/07","31/07","20/09","31/10","80-90 days"
"1148","-13.58330005","15.25002105","SORGHUM","0.739430078059652","18","01/07","31/07","20/09","31/10","80-90 days"
"1149","-13.41663335","15.25002105","SORGHUM","0.769972536369818","18","01/07","31/07","20/09","31/10","80-90 days"
"1150","-13.24996665","15.25002105","SORGHUM","0.765997654823332","18","01/07","31/07","20/09","31/10","80-90 days"
"1151","-13.08329995","15.25002105","SORGHUM","0.791327284981388","18","01/10","31/10","20/12","20/01","80-90 days"
"1152","-12.91663325","15.25002105","SORGHUM","0.803528624075211","18","01/10","31/10","20/12","20/01","80-90 days"
"1153","-12.74996655","15.25002105","SORGHUM","0.826967645008475","18","01/10","31/10","20/12","20/01","80-90 days"
"1154","-16.74996735","15.41668775","SORGHUM","0.666965150793682","18",NA,NA,NA,NA,NA
"1155","-16.58330065","15.41668775","SORGHUM","0.692163022182802","18",NA,NA,NA,NA,NA
"1156","-16.41663395","15.41668775","SORGHUM","0.817472574701299","18","10/06","31/07","20/09","31/10","80-90 days"
"1157","-16.24996725","15.41668775","SORGHUM","0.674826689751417","18","10/06","31/07","20/09","31/10","80-90 days"
"1158","-16.08330055","15.41668775","SORGHUM","0.78522010998241","18","01/07","31/07","20/09","31/10","80-90 days"
"1159","-15.91663385","15.41668775","SORGHUM","0.845422308196332","18","01/07","31/07","20/09","31/10","80-90 days"
"1160","-15.74996715","15.41668775","SORGHUM","0.779075352233916","18","01/07","31/07","20/09","31/10","80-90 days"
"1161","-15.58330045","15.41668775","SORGHUM","0.813108285123681","18","01/07","31/07","20/09","31/10","80-90 days"
"1162","-15.41663375","15.41668775","SORGHUM","0.762186308663749","18","01/07","31/07","20/09","31/10","80-90 days"
"1163","-15.24996705","15.41668775","SORGHUM","0.814774848844905","18","01/07","31/07","20/09","31/10","80-90 days"
"1164","-15.08330035","15.41668775","SORGHUM","0.809496329442094","18","01/07","31/07","20/09","31/10","80-90 days"
"1165","-14.91663365","15.41668775","SORGHUM","0.767202054346053","18","01/07","31/07","20/09","31/10","80-90 days"
"1166","-14.74996695","15.41668775","SORGHUM","0.771088156814982","18","01/07","31/07","20/09","31/10","80-90 days"
"1167","-14.58330025","15.41668775","SORGHUM","0.868988986655226","18","01/07","31/07","20/09","31/10","80-90 days"
"1168","-14.41663355","15.41668775","SORGHUM","0.82740045541929","18","01/07","31/07","20/09","31/10","80-90 days"
"1169","-14.24996685","15.41668775","SORGHUM","0.831990348110793","18","01/07","31/07","20/09","31/10","80-90 days"
"1170","-14.08330015","15.41668775","SORGHUM","0.8365857970285","18","01/07","31/07","20/09","31/10","80-90 days"
"1171","-13.91663345","15.41668775","SORGHUM","0.891554875492852","18","01/07","31/07","20/09","31/10","80-90 days"
"1172","-13.74996675","15.41668775","SORGHUM","0.782041436026976","18","01/07","31/07","20/09","31/10","80-90 days"
"1173","-13.58330005","15.41668775","SORGHUM","0.778497165290035","18","01/07","31/07","20/09","31/10","80-90 days"
"1174","-13.41663335","15.41668775","SORGHUM","0.716530555418837","18","01/07","31/07","20/09","31/10","80-90 days"
"1175","-13.24996665","15.41668775","SORGHUM","0.771632305797261","18","01/10","31/10","20/12","20/01","80-90 days"
"1176","-13.08329995","15.41668775","SORGHUM","0.838513970586994","18","01/10","31/10","20/12","20/01","80-90 days"
"1177","-12.91663325","15.41668775","SORGHUM","0.809244360546415","18","01/10","31/10","20/12","20/01","80-90 days"
"1178","-16.74996735","15.58335445","SORGHUM","0.862452678135744","18",NA,NA,NA,NA,NA
"1179","-16.58330065","15.58335445","SORGHUM","0.798008520433894","18",NA,NA,NA,NA,NA
"1180","-16.41663395","15.58335445","SORGHUM","0.802309560736104","18","10/06","31/07","20/09","31/10","80-90 days"
"1181","-16.24996725","15.58335445","SORGHUM","0.813407580420681","18","10/06","31/07","20/09","31/10","80-90 days"
"1182","-16.08330055","15.58335445","SORGHUM","0.780511417623344","18","10/06","31/07","20/09","31/10","80-90 days"
"1183","-15.91663385","15.58335445","SORGHUM","0.85620667613793","18","01/07","31/07","20/09","31/10","80-90 days"
"1184","-15.74996715","15.58335445","SORGHUM","0.788766922813536","18","01/07","31/07","20/09","31/10","80-90 days"
"1185","-15.58330045","15.58335445","SORGHUM","0.814658408411945","18","01/07","31/07","20/09","31/10","80-90 days"
"1186","-15.41663375","15.58335445","SORGHUM","0.77203356492641","18","01/07","31/07","20/09","31/10","80-90 days"
"1187","-15.24996705","15.58335445","SORGHUM","0.838952427686895","18","01/07","31/07","20/09","31/10","80-90 days"
"1188","-15.08330035","15.58335445","SORGHUM","0.828828825109377","18","01/07","31/07","20/09","31/10","80-90 days"
"1189","-14.91663365","15.58335445","SORGHUM","0.811893905959855","18","01/07","31/07","20/09","31/10","80-90 days"
"1190","-14.74996695","15.58335445","SORGHUM","0.840481896914153","18","01/07","31/07","20/09","31/10","80-90 days"
"1191","-14.58330025","15.58335445","SORGHUM","0.721503958516533","18","01/07","31/07","20/09","31/10","80-90 days"
"1192","-14.41663355","15.58335445","SORGHUM","0.822252232422662","18","01/07","31/07","20/09","31/10","80-90 days"
"1193","-14.24996685","15.58335445","SORGHUM","0.809598090250333","18","01/07","31/07","20/09","31/10","80-90 days"
"1194","-14.08330015","15.58335445","SORGHUM","0.813848407173624","18","01/07","31/07","20/09","31/10","80-90 days"
